c_norm,c_norm_lag1,c_norm_lag2,c_norm_lag3,c_norm_lag4,c_norm_lag5,US_ex
0.3844872648,0.3232913041,0.3503365031,0.4197014246,0.313136178,0.2780085745,1.3087494985
0.3528095614,0.3844872648,0.3232913041,0.3503365031,0.4197014246,0.313136178,1.3096242971
0.3004984301,0.3528095614,0.3844872648,0.3232913041,0.3503365031,0.4197014246,1.3105178966
0.2473099415,0.3004984301,0.3528095614,0.3844872648,0.3232913041,0.3503365031,1.3113536181
0.2723843286,0.2473099415,0.3004984301,0.3528095614,0.3844872648,0.3232913041,1.3121844926
0.2837301943,0.2723843286,0.2473099415,0.3004984301,0.3528095614,0.3844872648,1.3130032887
0.3092374309,0.2837301943,0.2723843286,0.2473099415,0.3004984301,0.3528095614,1.3138043336
0.3469890587,0.3092374309,0.2837301943,0.2723843286,0.2473099415,0.3004984301,1.3145719509
0.4099160523,0.3469890587,0.3092374309,0.2837301943,0.2723843286,0.2473099415,1.3153435681
0.3363574639,0.4099160523,0.3469890587,0.3092374309,0.2837301943,0.2723843286,1.3161434085
0.322497101,0.3363574639,0.4099160523,0.3469890587,0.3092374309,0.2837301943,1.317020252
0.2913109021,0.322497101,0.3363574639,0.4099160523,0.3469890587,0.3092374309,1.3178979432
0.3175127039,0.2913109021,0.322497101,0.3363574639,0.4099160523,0.3469890587,1.3187673836
0.3343478557,0.3175127039,0.2913109021,0.322497101,0.3363574639,0.4099160523,1.319621562
0.3153157156,0.3343478557,0.3175127039,0.2913109021,0.322497101,0.3363574639,1.3204292855
0.3113220763,0.3153157156,0.3343478557,0.3175127039,0.2913109021,0.322497101,1.3211265241
0.236604569,0.3113220763,0.3153157156,0.3343478557,0.3175127039,0.2913109021,1.3217362326
0.2463179769,0.236604569,0.3113220763,0.3153157156,0.3343478557,0.3175127039,1.3222758754
0.2140423305,0.2463179769,0.236604569,0.3113220763,0.3153157156,0.3343478557,1.3228109765
0.2193388254,0.2140423305,0.2463179769,0.236604569,0.3113220763,0.3153157156,1.3233372954
0.2194725037,0.2193388254,0.2140423305,0.2463179769,0.236604569,0.3113220763,1.3238511146
0.2108723568,0.2194725037,0.2193388254,0.2140423305,0.2463179769,0.236604569,1.324376523
0.2514747815,0.2108723568,0.2194725037,0.2193388254,0.2140423305,0.2463179769,1.3249832264
0.2066197196,0.2514747815,0.2108723568,0.2194725037,0.2193388254,0.2140423305,1.3255927263
0.1956240786,0.2066197196,0.2514747815,0.2108723568,0.2194725037,0.2193388254,1.3261921622
0.2070701123,0.1956240786,0.2066197196,0.2514747815,0.2108723568,0.2194725037,1.3268075255
0.2230150236,0.2070701123,0.1956240786,0.2066197196,0.2514747815,0.2108723568,1.3274294132
0.2644016365,0.2230150236,0.2070701123,0.1956240786,0.2066197196,0.2514747815,1.3280507956
0.2740810301,0.2644016365,0.2230150236,0.2070701123,0.1956240786,0.2066197196,1.3286424412
0.1915217772,0.2740810301,0.2644016365,0.2230150236,0.2070701123,0.1956240786,1.3292221214
0.2295604437,0.1915217772,0.2740810301,0.2644016365,0.2230150236,0.2070701123,1.3297255931
0.2104417653,0.2295604437,0.1915217772,0.2740810301,0.2644016365,0.2230150236,1.3300640514
0.2025576315,0.2104417653,0.2295604437,0.1915217772,0.2740810301,0.2644016365,1.3302332463
0.212015918,0.2025576315,0.2104417653,0.2295604437,0.1915217772,0.2740810301,1.3302635759
0.2082985523,0.212015918,0.2025576315,0.2104417653,0.2295604437,0.1915217772,1.3301811022
0.1799119729,0.2082985523,0.212015918,0.2025576315,0.2104417653,0.2295604437,1.3300079239
0.2297242734,0.1799119729,0.2082985523,0.212015918,0.2025576315,0.2104417653,1.329731045
0.2065495107,0.2297242734,0.1799119729,0.2082985523,0.212015918,0.2025576315,1.3294212538
0.2049313774,0.2065495107,0.2297242734,0.1799119729,0.2082985523,0.212015918,1.3289949768
0.2248973065,0.2049313774,0.2065495107,0.2297242734,0.1799119729,0.2082985523,1.3285252601
0.2491742275,0.2248973065,0.2049313774,0.2065495107,0.2297242734,0.1799119729,1.3280252972
0.2740851001,0.2491742275,0.2248973065,0.2049313774,0.2065495107,0.2297242734,1.3275056099
0.2563690322,0.2740851001,0.2491742275,0.2248973065,0.2049313774,0.2065495107,1.3270698613
0.2534424382,0.2563690322,0.2740851001,0.2491742275,0.2248973065,0.2049313774,1.326706294
0.2071310999,0.2534424382,0.2563690322,0.2740851001,0.2491742275,0.2248973065,1.3264457544
0.193903614,0.2071310999,0.2534424382,0.2563690322,0.2740851001,0.2491742275,1.3262852642
0.2393765038,0.193903614,0.2071310999,0.2534424382,0.2563690322,0.2740851001,1.326168291
0.24803036,0.2393765038,0.193903614,0.2071310999,0.2534424382,0.2563690322,1.3260879276
0.2192236847,0.24803036,0.2393765038,0.193903614,0.2071310999,0.2534424382,1.3260379351
0.2389460983,0.2192236847,0.24803036,0.2393765038,0.193903614,0.2071310999,1.3260867342
0.1977809659,0.2389460983,0.2192236847,0.24803036,0.2393765038,0.193903614,1.3262221345
0.206308606,0.1977809659,0.2389460983,0.2192236847,0.24803036,0.2393765038,1.3264202869
0.2175930348,0.206308606,0.1977809659,0.2389460983,0.2192236847,0.24803036,1.3268409615
0.2456826936,0.2175930348,0.206308606,0.1977809659,0.2389460983,0.2192236847,1.3274332628
0.2739230405,0.2456826936,0.2175930348,0.206308606,0.1977809659,0.2389460983,1.3281586377
0.2119236855,0.2739230405,0.2456826936,0.2175930348,0.206308606,0.1977809659,1.3289848764
0.237078308,0.2119236855,0.2739230405,0.2456826936,0.2175930348,0.206308606,1.329882909
0.2494010009,0.237078308,0.2119236855,0.2739230405,0.2456826936,0.2175930348,1.3308005787
0.2191655571,0.2494010009,0.237078308,0.2119236855,0.2739230405,0.2456826936,1.3317705533
0.2302335006,0.2191655571,0.2494010009,0.237078308,0.2119236855,0.2739230405,1.3327221768
0.240933401,0.2302335006,0.2191655571,0.2494010009,0.237078308,0.2119236855,1.333701821
0.259969772,0.240933401,0.2302335006,0.2191655571,0.2494010009,0.237078308,1.3346944644
0.2150027851,0.259969772,0.240933401,0.2302335006,0.2191655571,0.2494010009,1.3356878465
0.2831359545,0.2150027851,0.259969772,0.240933401,0.2302335006,0.2191655571,1.3366700716
0.3706629219,0.2831359545,0.2150027851,0.259969772,0.240933401,0.2302335006,1.3376326869
0.2830285416,0.3706629219,0.2831359545,0.2150027851,0.259969772,0.240933401,1.3386269173
0.2754901494,0.2830285416,0.3706629219,0.2831359545,0.2150027851,0.259969772,1.339686324
0.3106346164,0.2754901494,0.2830285416,0.3706629219,0.2831359545,0.2150027851,1.3407290055
0.4063343648,0.3106346164,0.2754901494,0.2830285416,0.3706629219,0.2831359545,1.3417478102
0.291608654,0.4063343648,0.3106346164,0.2754901494,0.2830285416,0.3706629219,1.3427374456
0.2745055432,0.291608654,0.4063343648,0.3106346164,0.2754901494,0.2830285416,1.3436803782
0.2556288255,0.2745055432,0.291608654,0.4063343648,0.3106346164,0.2754901494,1.3445891477
0.2894925071,0.2556288255,0.2745055432,0.291608654,0.4063343648,0.3106346164,1.3453927798
0.2702346397,0.2894925071,0.2556288255,0.2745055432,0.291608654,0.4063343648,1.3461248726
0.2562598177,0.2702346397,0.2894925071,0.2556288255,0.2745055432,0.291608654,1.3468157465
0.3038641077,0.2562598177,0.2702346397,0.2894925071,0.2556288255,0.2745055432,1.3474660114
0.2975030116,0.3038641077,0.2562598177,0.2702346397,0.2894925071,0.2556288255,1.3480772258
0.3112510995,0.2975030116,0.3038641077,0.2562598177,0.2702346397,0.2894925071,1.3486504152
0.3559388071,0.3112510995,0.2975030116,0.3038641077,0.2562598177,0.2702346397,1.3491223906
0.3263949673,0.3559388071,0.3112510995,0.2975030116,0.3038641077,0.2562598177,1.3495037064
0.3004589603,0.3263949673,0.3559388071,0.3112510995,0.2975030116,0.3038641077,1.3499804353
0.2999719106,0.3004589603,0.3263949673,0.3559388071,0.3112510995,0.2975030116,1.3505587558
0.333742293,0.2999719106,0.3004589603,0.3263949673,0.3559388071,0.3112510995,1.3512135303
0.3410689973,0.333742293,0.2999719106,0.3004589603,0.3263949673,0.3559388071,1.3519239148
0.3147877241,0.3410689973,0.333742293,0.2999719106,0.3004589603,0.3263949673,1.3526514456
0.346678581,0.3147877241,0.3410689973,0.333742293,0.2999719106,0.3004589603,1.3534904848
0.2933091504,0.346678581,0.3147877241,0.3410689973,0.333742293,0.2999719106,1.3544192979
0.3271668246,0.2933091504,0.346678581,0.3147877241,0.3410689973,0.333742293,1.3554356289
0.3310143723,0.3271668246,0.2933091504,0.346678581,0.3147877241,0.3410689973,1.3564970793
0.3193045526,0.3310143723,0.3271668246,0.2933091504,0.346678581,0.3147877241,1.3575847475
0.2847420717,0.3193045526,0.3310143723,0.3271668246,0.2933091504,0.346678581,1.3586829345
0.2360973497,0.2847420717,0.3193045526,0.3310143723,0.3271668246,0.2933091504,1.3597709956
0.3269142136,0.2360973497,0.2847420717,0.3193045526,0.3310143723,0.3271668246,1.3608244101
0.3057066608,0.3269142136,0.2360973497,0.2847420717,0.3193045526,0.3310143723,1.3618401001
0.2661556109,0.3057066608,0.3269142136,0.2360973497,0.2847420717,0.3193045526,1.3626389173
0.2246033333,0.2661556109,0.3057066608,0.3269142136,0.2360973497,0.2847420717,1.3631471401
0.2024576289,0.2246033333,0.2661556109,0.3057066608,0.3269142136,0.2360973497,1.3634146158
0.2027035169,0.2024576289,0.2246033333,0.2661556109,0.3057066608,0.3269142136,1.3634844244
0.1656317843,0.2027035169,0.2024576289,0.2246033333,0.2661556109,0.3057066608,1.3634215692
0.1976764063,0.1656317843,0.2027035169,0.2024576289,0.2246033333,0.2661556109,1.3632056204
0.2168919533,0.1976764063,0.1656317843,0.2027035169,0.2024576289,0.2246033333,1.3629281
0.2698386912,0.2168919533,0.1976764063,0.1656317843,0.2027035169,0.2024576289,1.3624620582
0.2220414003,0.2698386912,0.2168919533,0.1976764063,0.1656317843,0.2027035169,1.3618144977
0.2303856626,0.2220414003,0.2698386912,0.2168919533,0.1976764063,0.1656317843,1.3610266437
0.1970971924,0.2303856626,0.2220414003,0.2698386912,0.2168919533,0.1976764063,1.3601334229
0.1489955426,0.1970971924,0.2303856626,0.2220414003,0.2698386912,0.2168919533,1.3591638575
0.2068285722,0.1489955426,0.1970971924,0.2303856626,0.2220414003,0.2698386912,1.3582144056
0.2092247886,0.2068285722,0.1489955426,0.1970971924,0.2303856626,0.2220414003,1.3573193657
0.2437335086,0.2092247886,0.2068285722,0.1489955426,0.1970971924,0.2303856626,1.356489076
0.2524580975,0.2437335086,0.2092247886,0.2068285722,0.1489955426,0.1970971924,1.3557319595
0.2860029291,0.2524580975,0.2437335086,0.2092247886,0.2068285722,0.1489955426,1.35504139
0.2279474769,0.2860029291,0.2524580975,0.2437335086,0.2092247886,0.2068285722,1.3544118486
0.1974517916,0.2279474769,0.2860029291,0.2524580975,0.2437335086,0.2092247886,1.3538779093
0.2044756744,0.1974517916,0.2279474769,0.2860029291,0.2524580975,0.2437335086,1.3534358049
0.2711957451,0.2044756744,0.1974517916,0.2279474769,0.2860029291,0.2524580975,1.3529942509
0.2310686197,0.2711957451,0.2044756744,0.1974517916,0.2279474769,0.2860029291,1.3525765107
0.2096205253,0.2310686197,0.2711957451,0.2044756744,0.1974517916,0.2279474769,1.352259504
0.2036364978,0.2096205253,0.2310686197,0.2711957451,0.2044756744,0.1974517916,1.3520272057
0.1762182834,0.2036364978,0.2096205253,0.2310686197,0.2711957451,0.2044756744,1.3518657833
0.1761944266,0.1762182834,0.2036364978,0.2096205253,0.2310686197,0.2711957451,1.351718438
0.2800831079,0.1761944266,0.1762182834,0.2036364978,0.2096205253,0.2310686197,1.3516367967
0.3100463005,0.2800831079,0.1761944266,0.1762182834,0.2036364978,0.2096205253,1.3516171981
0.300301627,0.3100463005,0.2800831079,0.1761944266,0.1762182834,0.2036364978,1.3516480153
0.3197175365,0.300301627,0.3100463005,0.2800831079,0.1761944266,0.1762182834,1.3517623695
0.2798457526,0.3197175365,0.300301627,0.3100463005,0.2800831079,0.1761944266,1.3519429771
0.1959149136,0.2798457526,0.3197175365,0.300301627,0.3100463005,0.2800831079,1.3521755313
0.2277564194,0.1959149136,0.2798457526,0.3197175365,0.300301627,0.3100463005,1.352394331
0.2364842624,0.2277564194,0.1959149136,0.2798457526,0.3197175365,0.300301627,1.3526513103
0.1657925979,0.2364842624,0.2277564194,0.1959149136,0.2798457526,0.3197175365,1.3528879097
0.203319958,0.1657925979,0.2364842624,0.2277564194,0.1959149136,0.2798457526,1.3532141303
0.2126350038,0.203319958,0.1657925979,0.2364842624,0.2277564194,0.1959149136,1.3536354514
0.191957703,0.2126350038,0.203319958,0.1657925979,0.2364842624,0.2277564194,1.3541296185
0.1706820099,0.191957703,0.2126350038,0.203319958,0.1657925979,0.2364842624,1.3546778812
0.1640292612,0.1706820099,0.191957703,0.2126350038,0.203319958,0.1657925979,1.3553003632
0.1844010337,0.1640292612,0.1706820099,0.191957703,0.2126350038,0.203319958,1.3560152015
0.1975302586,0.1844010337,0.1640292612,0.1706820099,0.191957703,0.2126350038,1.3568304116
0.2173850931,0.1975302586,0.1844010337,0.1640292612,0.1706820099,0.191957703,1.3576736723
0.2376527699,0.2173850931,0.1975302586,0.1844010337,0.1640292612,0.1706820099,1.3585036002
0.2482479414,0.2376527699,0.2173850931,0.1975302586,0.1844010337,0.1640292612,1.3593145971
0.2257626348,0.2482479414,0.2376527699,0.2173850931,0.1975302586,0.1844010337,1.3601021402
0.2521294833,0.2257626348,0.2482479414,0.2376527699,0.2173850931,0.1975302586,1.360895447
0.2356342659,0.2521294833,0.2257626348,0.2482479414,0.2376527699,0.2173850931,1.3616769614
0.2349137638,0.2356342659,0.2521294833,0.2257626348,0.2482479414,0.2376527699,1.3624586521
0.2431978706,0.2349137638,0.2356342659,0.2521294833,0.2257626348,0.2482479414,1.363133645
0.2186685323,0.2431978706,0.2349137638,0.2356342659,0.2521294833,0.2257626348,1.3637222368
0.2491674773,0.2186685323,0.2431978706,0.2349137638,0.2356342659,0.2521294833,1.36423482
0.221425115,0.2491674773,0.2186685323,0.2431978706,0.2349137638,0.2356342659,1.3646808612
0.2676712178,0.221425115,0.2491674773,0.2186685323,0.2431978706,0.2349137638,1.3650963333
0.2117724817,0.2676712178,0.221425115,0.2491674773,0.2186685323,0.2431978706,1.3654579952
0.1791343545,0.2117724817,0.2676712178,0.221425115,0.2491674773,0.2186685323,1.3657724964
0.1609875618,0.1791343545,0.2117724817,0.2676712178,0.221425115,0.2491674773,1.3660594754
0.1328367152,0.1609875618,0.1791343545,0.2117724817,0.2676712178,0.221425115,1.3663969337
0.2005903599,0.1328367152,0.1609875618,0.1791343545,0.2117724817,0.2676712178,1.3667720612
0.1896730393,0.2005903599,0.1328367152,0.1609875618,0.1791343545,0.2117724817,1.3671739512
0.1873280276,0.1896730393,0.2005903599,0.1328367152,0.1609875618,0.1791343545,1.3676431091
0.1997381325,0.1873280276,0.1896730393,0.2005903599,0.1328367152,0.1609875618,1.3681254251
0.1731841705,0.1997381325,0.1873280276,0.1896730393,0.2005903599,0.1328367152,1.3686136593
0.1953292928,0.1731841705,0.1997381325,0.1873280276,0.1896730393,0.2005903599,1.3689932285
0.23581284,0.1953292928,0.1731841705,0.1997381325,0.1873280276,0.1896730393,1.3692163926
0.2977854001,0.23581284,0.1953292928,0.1731841705,0.1997381325,0.1873280276,1.3693108718
0.2194836395,0.2977854001,0.23581284,0.1953292928,0.1731841705,0.1997381325,1.3692999174
0.1939837579,0.2194836395,0.2977854001,0.23581284,0.1953292928,0.1731841705,1.3692339187
0.1918979974,0.1939837579,0.2194836395,0.2977854001,0.23581284,0.1953292928,1.3691060382
0.2203637498,0.1918979974,0.1939837579,0.2194836395,0.2977854001,0.23581284,1.3688968548
0.23452069,0.2203637498,0.1918979974,0.1939837579,0.2194836395,0.2977854001,1.3686292616
0.2644426402,0.23452069,0.2203637498,0.1918979974,0.1939837579,0.2194836395,1.368390183
0.2325912998,0.2644426402,0.23452069,0.2203637498,0.1918979974,0.1939837579,1.3681765939
0.2244181329,0.2325912998,0.2644426402,0.23452069,0.2203637498,0.1918979974,1.3679860202
0.2473223502,0.2244181329,0.2325912998,0.2644426402,0.23452069,0.2203637498,1.367798619
0.2696385869,0.2473223502,0.2244181329,0.2325912998,0.2644426402,0.23452069,1.3676509047
0.2339166844,0.2696385869,0.2473223502,0.2244181329,0.2325912998,0.2644426402,1.3674584897
0.1962566462,0.2339166844,0.2696385869,0.2473223502,0.2244181329,0.2325912998,1.3672279557
0.2322277985,0.1962566462,0.2339166844,0.2696385869,0.2473223502,0.2244181329,1.3669225511
0.1710772128,0.2322277985,0.1962566462,0.2339166844,0.2696385869,0.2473223502,1.366559408
0.2161203072,0.1710772128,0.2322277985,0.1962566462,0.2339166844,0.2696385869,1.3661533269
0.1974391175,0.2161203072,0.1710772128,0.2322277985,0.1962566462,0.2339166844,1.3657166375
0.236176051,0.1974391175,0.2161203072,0.1710772128,0.2322277985,0.1962566462,1.3652654792
0.2520977888,0.236176051,0.1974391175,0.2161203072,0.1710772128,0.2322277985,1.3647931791
0.1505760841,0.2520977888,0.236176051,0.1974391175,0.2161203072,0.1710772128,1.3644426088
0.1990117451,0.1505760841,0.2520977888,0.236176051,0.1974391175,0.2161203072,1.3641943028
0.2569756871,0.1990117451,0.1505760841,0.2520977888,0.236176051,0.1974391175,1.3640312913
0.2803511419,0.2569756871,0.1990117451,0.1505760841,0.2520977888,0.236176051,1.3639388131
0.2400240458,0.2803511419,0.2569756871,0.1990117451,0.1505760841,0.2520977888,1.3639034876
0.263612808,0.2400240458,0.2803511419,0.2569756871,0.1990117451,0.1505760841,1.3638977592
0.2590251794,0.263612808,0.2400240458,0.2803511419,0.2569756871,0.1990117451,1.3639171267
0.2955008641,0.2590251794,0.263612808,0.2400240458,0.2803511419,0.2569756871,1.3638423861
0.3373119553,0.2955008641,0.2590251794,0.263612808,0.2400240458,0.2803511419,1.3636428705
0.5280604086,0.3373119553,0.2955008641,0.2590251794,0.263612808,0.2400240458,1.3633439928
0.4039589237,0.5280604086,0.3373119553,0.2955008641,0.2590251794,0.263612808,1.362967898
0.2700273495,0.4039589237,0.5280604086,0.3373119553,0.2955008641,0.2590251794,1.3625563439
0.2814379774,0.2700273495,0.4039589237,0.5280604086,0.3373119553,0.2955008641,1.3621040503
0.2986517023,0.2814379774,0.2700273495,0.4039589237,0.5280604086,0.3373119553,1.3616352947
0.2540572162,0.2986517023,0.2814379774,0.2700273495,0.4039589237,0.5280604086,1.3612434725
0.2427502918,0.2540572162,0.2986517023,0.2814379774,0.2700273495,0.4039589237,1.3609277006
0.2722769897,0.2427502918,0.2540572162,0.2986517023,0.2814379774,0.2700273495,1.3606766326
0.2518729898,0.2722769897,0.2427502918,0.2540572162,0.2986517023,0.2814379774,1.3604807093
0.2283254758,0.2518729898,0.2722769897,0.2427502918,0.2540572162,0.2986517023,1.3603609922
0.2707189161,0.2283254758,0.2518729898,0.2722769897,0.2427502918,0.2540572162,1.3603144687
0.3577755853,0.2707189161,0.2283254758,0.2518729898,0.2722769897,0.2427502918,1.3602654983
0.2977893535,0.3577755853,0.2707189161,0.2283254758,0.2518729898,0.2722769897,1.3602920237
0.2532896845,0.2977893535,0.3577755853,0.2707189161,0.2283254758,0.2518729898,1.3604004433
0.3187537733,0.2532896845,0.2977893535,0.3577755853,0.2707189161,0.2283254758,1.3605739054
0.2432356434,0.3187537733,0.2532896845,0.2977893535,0.3577755853,0.2707189161,1.3607984186
0.2298569134,0.2432356434,0.3187537733,0.2532896845,0.2977893535,0.3577755853,1.3610621669
0.3284292128,0.2298569134,0.2432356434,0.3187537733,0.2532896845,0.2977893535,1.3614223516
0.2719236935,0.3284292128,0.2298569134,0.2432356434,0.3187537733,0.2532896845,1.3618613449
0.2565000818,0.2719236935,0.3284292128,0.2298569134,0.2432356434,0.3187537733,1.3622880829
0.2199574159,0.2565000818,0.2719236935,0.3284292128,0.2298569134,0.2432356434,1.3627328063
0.2567576831,0.2199574159,0.2565000818,0.2719236935,0.3284292128,0.2298569134,1.3631873535
0.26682407,0.2567576831,0.2199574159,0.2565000818,0.2719236935,0.3284292128,1.3636455978
