c_norm,c_norm_lag1,c_norm_lag2,c_norm_lag3,c_norm_lag4,c_norm_lag5
0.2708588629,0.2739066907,0.2821518974,0.3217923587,0.2530391525,0.2733301709
0.3001066324,0.2708588629,0.2739066907,0.2821518974,0.3217923587,0.2530391525
0.220387752,0.3001066324,0.2708588629,0.2739066907,0.2821518974,0.3217923587
0.2311659696,0.220387752,0.3001066324,0.2708588629,0.2739066907,0.2821518974
0.2712254013,0.2311659696,0.220387752,0.3001066324,0.2708588629,0.2739066907
0.3641150101,0.2712254013,0.2311659696,0.220387752,0.3001066324,0.2708588629
0.3116062131,0.3641150101,0.2712254013,0.2311659696,0.220387752,0.3001066324
0.336069768,0.3116062131,0.3641150101,0.2712254013,0.2311659696,0.220387752
0.2444611153,0.336069768,0.3116062131,0.3641150101,0.2712254013,0.2311659696
0.2571847253,0.2444611153,0.336069768,0.3116062131,0.3641150101,0.2712254013
0.2661613926,0.2571847253,0.2444611153,0.336069768,0.3116062131,0.3641150101
0.2591702113,0.2661613926,0.2571847253,0.2444611153,0.336069768,0.3116062131
0.2978162249,0.2591702113,0.2661613926,0.2571847253,0.2444611153,0.336069768
0.2741402376,0.2978162249,0.2591702113,0.2661613926,0.2571847253,0.2444611153
0.3142309809,0.2741402376,0.2978162249,0.2591702113,0.2661613926,0.2571847253
0.3354289084,0.3142309809,0.2741402376,0.2978162249,0.2591702113,0.2661613926
0.2860865175,0.3354289084,0.3142309809,0.2741402376,0.2978162249,0.2591702113
0.2381787802,0.2860865175,0.3354289084,0.3142309809,0.2741402376,0.2978162249
0.4190527042,0.2381787802,0.2860865175,0.3354289084,0.3142309809,0.2741402376
0.3418333847,0.4190527042,0.2381787802,0.2860865175,0.3354289084,0.3142309809
0.3432582152,0.3418333847,0.4190527042,0.2381787802,0.2860865175,0.3354289084
0.2534975817,0.3432582152,0.3418333847,0.4190527042,0.2381787802,0.2860865175
0.2569134992,0.2534975817,0.3432582152,0.3418333847,0.4190527042,0.2381787802
0.2191512444,0.2569134992,0.2534975817,0.3432582152,0.3418333847,0.4190527042
0.2017811977,0.2191512444,0.2569134992,0.2534975817,0.3432582152,0.3418333847
0.2178284117,0.2017811977,0.2191512444,0.2569134992,0.2534975817,0.3432582152
0.2591148646,0.2178284117,0.2017811977,0.2191512444,0.2569134992,0.2534975817
0.2368537792,0.2591148646,0.2178284117,0.2017811977,0.2191512444,0.2569134992
0.2093980336,0.2368537792,0.2591148646,0.2178284117,0.2017811977,0.2191512444
0.2257011605,0.2093980336,0.2368537792,0.2591148646,0.2178284117,0.2017811977
0.2293486532,0.2257011605,0.2093980336,0.2368537792,0.2591148646,0.2178284117
0.2454697743,0.2293486532,0.2257011605,0.2093980336,0.2368537792,0.2591148646
0.3066065566,0.2454697743,0.2293486532,0.2257011605,0.2093980336,0.2368537792
0.2753588263,0.3066065566,0.2454697743,0.2293486532,0.2257011605,0.2093980336
0.3144908926,0.2753588263,0.3066065566,0.2454697743,0.2293486532,0.2257011605
0.4473224409,0.3144908926,0.2753588263,0.3066065566,0.2454697743,0.2293486532
0.4114611767,0.4473224409,0.3144908926,0.2753588263,0.3066065566,0.2454697743
0.3053225321,0.4114611767,0.4473224409,0.3144908926,0.2753588263,0.3066065566
0.2620604841,0.3053225321,0.4114611767,0.4473224409,0.3144908926,0.2753588263
0.2605063001,0.2620604841,0.3053225321,0.4114611767,0.4473224409,0.3144908926
0.2600891908,0.2605063001,0.2620604841,0.3053225321,0.4114611767,0.4473224409
0.3361385423,0.2600891908,0.2605063001,0.2620604841,0.3053225321,0.4114611767
0.3001893938,0.3361385423,0.2600891908,0.2605063001,0.2620604841,0.3053225321
0.2602497158,0.3001893938,0.3361385423,0.2600891908,0.2605063001,0.2620604841
0.2823556579,0.2602497158,0.3001893938,0.3361385423,0.2600891908,0.2605063001
0.2607035072,0.2823556579,0.2602497158,0.3001893938,0.3361385423,0.2600891908
0.2772464893,0.2607035072,0.2823556579,0.2602497158,0.3001893938,0.3361385423
0.295179119,0.2772464893,0.2607035072,0.2823556579,0.2602497158,0.3001893938
0.4971152297,0.295179119,0.2772464893,0.2607035072,0.2823556579,0.2602497158
0.4147765612,0.4971152297,0.295179119,0.2772464893,0.2607035072,0.2823556579
0.2987510173,0.4147765612,0.4971152297,0.295179119,0.2772464893,0.2607035072
0.287504379,0.2987510173,0.4147765612,0.4971152297,0.295179119,0.2772464893
0.2542949539,0.287504379,0.2987510173,0.4147765612,0.4971152297,0.295179119
0.3214164069,0.2542949539,0.287504379,0.2987510173,0.4147765612,0.4971152297
0.3281507161,0.3214164069,0.2542949539,0.287504379,0.2987510173,0.4147765612
0.3746513298,0.3281507161,0.3214164069,0.2542949539,0.287504379,0.2987510173
0.2781737265,0.3746513298,0.3281507161,0.3214164069,0.2542949539,0.287504379
0.2795180483,0.2781737265,0.3746513298,0.3281507161,0.3214164069,0.2542949539
0.2939712017,0.2795180483,0.2781737265,0.3746513298,0.3281507161,0.3214164069
0.25358862,0.2939712017,0.2795180483,0.2781737265,0.3746513298,0.3281507161
0.299315695,0.25358862,0.2939712017,0.2795180483,0.2781737265,0.3746513298
0.3214155807,0.299315695,0.25358862,0.2939712017,0.2795180483,0.2781737265
0.3688192007,0.3214155807,0.299315695,0.25358862,0.2939712017,0.2795180483
0.4331790227,0.3688192007,0.3214155807,0.299315695,0.25358862,0.2939712017
0.3084142161,0.4331790227,0.3688192007,0.3214155807,0.299315695,0.25358862
0.2546837274,0.3084142161,0.4331790227,0.3688192007,0.3214155807,0.299315695
0.2039842163,0.2546837274,0.3084142161,0.4331790227,0.3688192007,0.3214155807
0.1883783531,0.2039842163,0.2546837274,0.3084142161,0.4331790227,0.3688192007
0.1866310769,0.1883783531,0.2039842163,0.2546837274,0.3084142161,0.4331790227
0.2250355534,0.1866310769,0.1883783531,0.2039842163,0.2546837274,0.3084142161
0.3751515953,0.2250355534,0.1866310769,0.1883783531,0.2039842163,0.2546837274
0.2616451771,0.3751515953,0.2250355534,0.1866310769,0.1883783531,0.2039842163
0.2356510222,0.2616451771,0.3751515953,0.2250355534,0.1866310769,0.1883783531
0.2298416444,0.2356510222,0.2616451771,0.3751515953,0.2250355534,0.1866310769
0.2778954973,0.2298416444,0.2356510222,0.2616451771,0.3751515953,0.2250355534
0.245221849,0.2778954973,0.2298416444,0.2356510222,0.2616451771,0.3751515953
0.293538216,0.245221849,0.2778954973,0.2298416444,0.2356510222,0.2616451771
0.2236781204,0.293538216,0.245221849,0.2778954973,0.2298416444,0.2356510222
0.228187957,0.2236781204,0.293538216,0.245221849,0.2778954973,0.2298416444
0.2420824467,0.228187957,0.2236781204,0.293538216,0.245221849,0.2778954973
0.2436513987,0.2420824467,0.228187957,0.2236781204,0.293538216,0.245221849
0.2047956888,0.2436513987,0.2420824467,0.228187957,0.2236781204,0.293538216
0.3264517025,0.2047956888,0.2436513987,0.2420824467,0.228187957,0.2236781204
0.3219846039,0.3264517025,0.2047956888,0.2436513987,0.2420824467,0.228187957
0.1933104713,0.3219846039,0.3264517025,0.2047956888,0.2436513987,0.2420824467
0.2113308668,0.1933104713,0.3219846039,0.3264517025,0.2047956888,0.2436513987
0.2418266065,0.2113308668,0.1933104713,0.3219846039,0.3264517025,0.2047956888
0.2523089773,0.2418266065,0.2113308668,0.1933104713,0.3219846039,0.3264517025
0.2162930409,0.2523089773,0.2418266065,0.2113308668,0.1933104713,0.3219846039
0.2384291682,0.2162930409,0.2523089773,0.2418266065,0.2113308668,0.1933104713
0.3752746934,0.2384291682,0.2162930409,0.2523089773,0.2418266065,0.2113308668
0.2705793801,0.3752746934,0.2384291682,0.2162930409,0.2523089773,0.2418266065
0.238463208,0.2705793801,0.3752746934,0.2384291682,0.2162930409,0.2523089773
0.2456528412,0.238463208,0.2705793801,0.3752746934,0.2384291682,0.2162930409
0.2539536135,0.2456528412,0.238463208,0.2705793801,0.3752746934,0.2384291682
0.2490073622,0.2539536135,0.2456528412,0.238463208,0.2705793801,0.3752746934
0.2126776215,0.2490073622,0.2539536135,0.2456528412,0.238463208,0.2705793801
0.2007238702,0.2126776215,0.2490073622,0.2539536135,0.2456528412,0.238463208
0.2196170419,0.2007238702,0.2126776215,0.2490073622,0.2539536135,0.2456528412
0.196540886,0.2196170419,0.2007238702,0.2126776215,0.2490073622,0.2539536135
0.3133031245,0.196540886,0.2196170419,0.2007238702,0.2126776215,0.2490073622
0.2808550594,0.3133031245,0.196540886,0.2196170419,0.2007238702,0.2126776215
0.2448483664,0.2808550594,0.3133031245,0.196540886,0.2196170419,0.2007238702
0.2329789026,0.2448483664,0.2808550594,0.3133031245,0.196540886,0.2196170419
0.2871074133,0.2329789026,0.2448483664,0.2808550594,0.3133031245,0.196540886
0.2411284075,0.2871074133,0.2329789026,0.2448483664,0.2808550594,0.3133031245
0.2392682266,0.2411284075,0.2871074133,0.2329789026,0.2448483664,0.2808550594
0.2677681918,0.2392682266,0.2411284075,0.2871074133,0.2329789026,0.2448483664
0.2630014955,0.2677681918,0.2392682266,0.2411284075,0.2871074133,0.2329789026
0.225412789,0.2630014955,0.2677681918,0.2392682266,0.2411284075,0.2871074133
0.1898429433,0.225412789,0.2630014955,0.2677681918,0.2392682266,0.2411284075
0.2843643834,0.1898429433,0.225412789,0.2630014955,0.2677681918,0.2392682266
0.2560669351,0.2843643834,0.1898429433,0.225412789,0.2630014955,0.2677681918
0.1967238181,0.2560669351,0.2843643834,0.1898429433,0.225412789,0.2630014955
0.2156695775,0.1967238181,0.2560669351,0.2843643834,0.1898429433,0.225412789
0.2144921478,0.2156695775,0.1967238181,0.2560669351,0.2843643834,0.1898429433
0.2301841706,0.2144921478,0.2156695775,0.1967238181,0.2560669351,0.2843643834
0.2473006506,0.2301841706,0.2144921478,0.2156695775,0.1967238181,0.2560669351
0.2042866558,0.2473006506,0.2301841706,0.2144921478,0.2156695775,0.1967238181
0.1887672282,0.2042866558,0.2473006506,0.2301841706,0.2144921478,0.2156695775
0.1715050526,0.1887672282,0.2042866558,0.2473006506,0.2301841706,0.2144921478
0.2492839964,0.1715050526,0.1887672282,0.2042866558,0.2473006506,0.2301841706
0.2027922822,0.2492839964,0.1715050526,0.1887672282,0.2042866558,0.2473006506
0.1906672819,0.2027922822,0.2492839964,0.1715050526,0.1887672282,0.2042866558
0.354686396,0.1906672819,0.2027922822,0.2492839964,0.1715050526,0.1887672282
0.2884297628,0.354686396,0.1906672819,0.2027922822,0.2492839964,0.1715050526
0.2646856234,0.2884297628,0.354686396,0.1906672819,0.2027922822,0.2492839964
0.292036778,0.2646856234,0.2884297628,0.354686396,0.1906672819,0.2027922822
0.3048126759,0.292036778,0.2646856234,0.2884297628,0.354686396,0.1906672819
0.3236462324,0.3048126759,0.292036778,0.2646856234,0.2884297628,0.354686396
0.315441433,0.3236462324,0.3048126759,0.292036778,0.2646856234,0.2884297628
0.230173415,0.315441433,0.3236462324,0.3048126759,0.292036778,0.2646856234
0.2924712044,0.230173415,0.315441433,0.3236462324,0.3048126759,0.292036778
0.2580312744,0.2924712044,0.230173415,0.315441433,0.3236462324,0.3048126759
0.3458231156,0.2580312744,0.2924712044,0.230173415,0.315441433,0.3236462324
0.3498317732,0.3458231156,0.2580312744,0.2924712044,0.230173415,0.315441433
0.39505353,0.3498317732,0.3458231156,0.2580312744,0.2924712044,0.230173415
0.3107071513,0.39505353,0.3498317732,0.3458231156,0.2580312744,0.2924712044
0.3178798571,0.3107071513,0.39505353,0.3498317732,0.3458231156,0.2580312744
0.3991736394,0.3178798571,0.3107071513,0.39505353,0.3498317732,0.3458231156
0.2585193869,0.3991736394,0.3178798571,0.3107071513,0.39505353,0.3498317732
0.2590128308,0.2585193869,0.3991736394,0.3178798571,0.3107071513,0.39505353
0.3040244189,0.2590128308,0.2585193869,0.3991736394,0.3178798571,0.3107071513
0.2577260681,0.3040244189,0.2590128308,0.2585193869,0.3991736394,0.3178798571
0.3437687925,0.2577260681,0.3040244189,0.2590128308,0.2585193869,0.3991736394
0.3004979003,0.3437687925,0.2577260681,0.3040244189,0.2590128308,0.2585193869
0.3041183488,0.3004979003,0.3437687925,0.2577260681,0.3040244189,0.2590128308
0.2498280906,0.3041183488,0.3004979003,0.3437687925,0.2577260681,0.3040244189
0.2402079918,0.2498280906,0.3041183488,0.3004979003,0.3437687925,0.2577260681
0.2512710967,0.2402079918,0.2498280906,0.3041183488,0.3004979003,0.3437687925
0.1984860239,0.2512710967,0.2402079918,0.2498280906,0.3041183488,0.3004979003
0.2507387688,0.1984860239,0.2512710967,0.2402079918,0.2498280906,0.3041183488
0.2038134834,0.2507387688,0.1984860239,0.2512710967,0.2402079918,0.2498280906
0.2011233915,0.2038134834,0.2507387688,0.1984860239,0.2512710967,0.2402079918
0.2031933529,0.2011233915,0.2038134834,0.2507387688,0.1984860239,0.2512710967
0.2197973901,0.2031933529,0.2011233915,0.2038134834,0.2507387688,0.1984860239
0.2196955653,0.2197973901,0.2031933529,0.2011233915,0.2038134834,0.2507387688
0.240666297,0.2196955653,0.2197973901,0.2031933529,0.2011233915,0.2038134834
0.2676447589,0.240666297,0.2196955653,0.2197973901,0.2031933529,0.2011233915
0.2813146613,0.2676447589,0.240666297,0.2196955653,0.2197973901,0.2031933529
0.2322366473,0.2813146613,0.2676447589,0.240666297,0.2196955653,0.2197973901
0.2205769656,0.2322366473,0.2813146613,0.2676447589,0.240666297,0.2196955653
0.1886687783,0.2205769656,0.2322366473,0.2813146613,0.2676447589,0.240666297
0.2737270062,0.1886687783,0.2205769656,0.2322366473,0.2813146613,0.2676447589
0.2234134773,0.2737270062,0.1886687783,0.2205769656,0.2322366473,0.2813146613
0.246718388,0.2234134773,0.2737270062,0.1886687783,0.2205769656,0.2322366473
0.2047052458,0.246718388,0.2234134773,0.2737270062,0.1886687783,0.2205769656
0.2562045492,0.2047052458,0.246718388,0.2234134773,0.2737270062,0.1886687783
0.3054308335,0.2562045492,0.2047052458,0.246718388,0.2234134773,0.2737270062
0.2706018334,0.3054308335,0.2562045492,0.2047052458,0.246718388,0.2234134773
0.2777300343,0.2706018334,0.3054308335,0.2562045492,0.2047052458,0.246718388
0.2883508756,0.2777300343,0.2706018334,0.3054308335,0.2562045492,0.2047052458
0.2806388451,0.2883508756,0.2777300343,0.2706018334,0.3054308335,0.2562045492
0.302093826,0.2806388451,0.2883508756,0.2777300343,0.2706018334,0.3054308335
0.3018516503,0.302093826,0.2806388451,0.2883508756,0.2777300343,0.2706018334
0.2461387915,0.3018516503,0.302093826,0.2806388451,0.2883508756,0.2777300343
0.3553569597,0.2461387915,0.3018516503,0.302093826,0.2806388451,0.2883508756
0.3134322947,0.3553569597,0.2461387915,0.3018516503,0.302093826,0.2806388451
0.2741102292,0.3134322947,0.3553569597,0.2461387915,0.3018516503,0.302093826
0.3009855543,0.2741102292,0.3134322947,0.3553569597,0.2461387915,0.3018516503
0.2681695145,0.3009855543,0.2741102292,0.3134322947,0.3553569597,0.2461387915
0.2603194803,0.2681695145,0.3009855543,0.2741102292,0.3134322947,0.3553569597
0.2761824737,0.2603194803,0.2681695145,0.3009855543,0.2741102292,0.3134322947
0.2078448867,0.2761824737,0.2603194803,0.2681695145,0.3009855543,0.2741102292
0.3183637701,0.2078448867,0.2761824737,0.2603194803,0.2681695145,0.3009855543
0.3340041505,0.3183637701,0.2078448867,0.2761824737,0.2603194803,0.2681695145
0.3201655378,0.3340041505,0.3183637701,0.2078448867,0.2761824737,0.2603194803
0.345849619,0.3201655378,0.3340041505,0.3183637701,0.2078448867,0.2761824737
0.3615178371,0.345849619,0.3201655378,0.3340041505,0.3183637701,0.2078448867
0.2873442216,0.3615178371,0.345849619,0.3201655378,0.3340041505,0.3183637701
0.2685981431,0.2873442216,0.3615178371,0.345849619,0.3201655378,0.3340041505
0.2675689526,0.2685981431,0.2873442216,0.3615178371,0.345849619,0.3201655378
0.2700316699,0.2675689526,0.2685981431,0.2873442216,0.3615178371,0.345849619
0.2894407052,0.2700316699,0.2675689526,0.2685981431,0.2873442216,0.3615178371
0.3311656604,0.2894407052,0.2700316699,0.2675689526,0.2685981431,0.2873442216
0.3387465538,0.3311656604,0.2894407052,0.2700316699,0.2675689526,0.2685981431
0.2742405657,0.3387465538,0.3311656604,0.2894407052,0.2700316699,0.2675689526
0.2856122121,0.2742405657,0.3387465538,0.3311656604,0.2894407052,0.2700316699
0.3052911181,0.2856122121,0.2742405657,0.3387465538,0.3311656604,0.2894407052
0.391615055,0.3052911181,0.2856122121,0.2742405657,0.3387465538,0.3311656604
0.3116387837,0.391615055,0.3052911181,0.2856122121,0.2742405657,0.3387465538
0.2525665656,0.3116387837,0.391615055,0.3052911181,0.2856122121,0.2742405657
0.2417600215,0.2525665656,0.3116387837,0.391615055,0.3052911181,0.2856122121
0.2852027716,0.2417600215,0.2525665656,0.3116387837,0.391615055,0.3052911181
0.2607207571,0.2852027716,0.2417600215,0.2525665656,0.3116387837,0.391615055
0.2336074797,0.2607207571,0.2852027716,0.2417600215,0.2525665656,0.3116387837
0.346776914,0.2336074797,0.2607207571,0.2852027716,0.2417600215,0.2525665656
0.3101037246,0.346776914,0.2336074797,0.2607207571,0.2852027716,0.2417600215
0.297067573,0.3101037246,0.346776914,0.2336074797,0.2607207571,0.2852027716
0.2700358339,0.297067573,0.3101037246,0.346776914,0.2336074797,0.2607207571
0.3397167409,0.2700358339,0.297067573,0.3101037246,0.346776914,0.2336074797
0.4639680417,0.3397167409,0.2700358339,0.297067573,0.3101037246,0.346776914
0.2462629062,0.4639680417,0.3397167409,0.2700358339,0.297067573,0.3101037246
0.246098485,0.2462629062,0.4639680417,0.3397167409,0.2700358339,0.297067573
0.2302577707,0.246098485,0.2462629062,0.4639680417,0.3397167409,0.2700358339
0.4188296672,0.2302577707,0.246098485,0.2462629062,0.4639680417,0.3397167409
0.2710260731,0.4188296672,0.2302577707,0.246098485,0.2462629062,0.4639680417
0.2771783335,0.2710260731,0.4188296672,0.2302577707,0.246098485,0.2462629062
0.3078948748,0.2771783335,0.2710260731,0.4188296672,0.2302577707,0.246098485
0.2597716245,0.3078948748,0.2771783335,0.2710260731,0.4188296672,0.2302577707
0.2325944311,0.2597716245,0.3078948748,0.2771783335,0.2710260731,0.4188296672
0.2741857658,0.2325944311,0.2597716245,0.3078948748,0.2771783335,0.2710260731
0.3171917174,0.2741857658,0.2325944311,0.2597716245,0.3078948748,0.2771783335
0.3257061171,0.3171917174,0.2741857658,0.2325944311,0.2597716245,0.3078948748
0.3584657555,0.3257061171,0.3171917174,0.2741857658,0.2325944311,0.2597716245
0.2604126845,0.3584657555,0.3257061171,0.3171917174,0.2741857658,0.2325944311
0.295818189,0.2604126845,0.3584657555,0.3257061171,0.3171917174,0.2741857658
0.2639443994,0.295818189,0.2604126845,0.3584657555,0.3257061171,0.3171917174
0.2160161222,0.2639443994,0.295818189,0.2604126845,0.3584657555,0.3257061171
0.1948322436,0.2160161222,0.2639443994,0.295818189,0.2604126845,0.3584657555
0.2181341571,0.1948322436,0.2160161222,0.2639443994,0.295818189,0.2604126845
0.2890579725,0.2181341571,0.1948322436,0.2160161222,0.2639443994,0.295818189
0.2729330672,0.2890579725,0.2181341571,0.1948322436,0.2160161222,0.2639443994
0.2466546374,0.2729330672,0.2890579725,0.2181341571,0.1948322436,0.2160161222
0.2010940373,0.2466546374,0.2729330672,0.2890579725,0.2181341571,0.1948322436
0.2641182846,0.2010940373,0.2466546374,0.2729330672,0.2890579725,0.2181341571
0.2711805054,0.2641182846,0.2010940373,0.2466546374,0.2729330672,0.2890579725
0.2774006706,0.2711805054,0.2641182846,0.2010940373,0.2466546374,0.2729330672
0.2712759234,0.2774006706,0.2711805054,0.2641182846,0.2010940373,0.2466546374
0.2377719071,0.2712759234,0.2774006706,0.2711805054,0.2641182846,0.2010940373
0.4156702952,0.2377719071,0.2712759234,0.2774006706,0.2711805054,0.2641182846
0.4819222566,0.4156702952,0.2377719071,0.2712759234,0.2774006706,0.2711805054
0.5051129449,0.4819222566,0.4156702952,0.2377719071,0.2712759234,0.2774006706
0.4371385969,0.5051129449,0.4819222566,0.4156702952,0.2377719071,0.2712759234
0.3881305777,0.4371385969,0.5051129449,0.4819222566,0.4156702952,0.2377719071
0.2515906106,0.3881305777,0.4371385969,0.5051129449,0.4819222566,0.4156702952
